# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    3.22500000e+00  2.45423492e-02  1.22321186e-02  1.28225767e-02  9.93984676e-02  1.19654121e-04  -1.60225190e-01  1.05920499e+00  2.90731295e-01
    3.25000000e+00  2.49547198e-02  1.25456635e-02  1.31649206e-02  9.89482272e-02  1.19165365e-04  -1.61736883e-01  1.06009860e+00  2.89639007e-01
    3.27500000e+00  2.53681013e-02  1.28625527e-02  1.35114851e-02  9.84982364e-02  1.18685512e-04  -1.63250812e-01  1.06099382e+00  2.88556543e-01
    3.30000000e+00  2.57824408e-02  1.31827506e-02  1.38622608e-02  9.80485268e-02  1.18217408e-04  -1.64765319e-01  1.06189051e+00  2.87484340e-01
    3.32500000e+00  2.61976190e-02  1.35062025e-02  1.42172266e-02  9.75991105e-02  1.17741205e-04  -1.66278983e-01  1.06278854e+00  2.86422114e-01
    3.35000000e+00  2.66134932e-02  1.38328136e-02  1.45763077e-02  9.71500430e-02  1.17279184e-04  -1.67791343e-01  1.06368776e+00  2.85369447e-01
    3.37500000e+00  2.70299682e-02  1.41625183e-02  1.49394504e-02  9.67012292e-02  1.16758708e-04  -1.69301870e-01  1.06458806e+00  2.84326280e-01
    3.40000000e+00  2.74469781e-02  1.44952568e-02  1.53066087e-02  9.62527693e-02  1.16226747e-04  -1.70809616e-01  1.06548934e+00  2.83292914e-01
    3.42500000e+00  2.78644127e-02  1.48309601e-02  1.56777336e-02  9.58047771e-02  1.15697797e-04  -1.72317429e-01  1.06639144e+00  2.82268836e-01
    3.45000000e+00  2.82821613e-02  1.51695623e-02  1.60527726e-02  9.53573877e-02  1.15169950e-04  -1.73826749e-01  1.06729437e+00  2.81253791e-01
    3.47500000e+00  2.87001661e-02  1.55110118e-02  1.64316734e-02  9.49106255e-02  1.14633316e-04  -1.75337680e-01  1.06819809e+00  2.80248080e-01
    3.50000000e+00  2.91183638e-02  1.58552525e-02  1.68143687e-02  9.44645075e-02  1.14076359e-04  -1.76849042e-01  1.06910252e+00  2.79251482e-01
    3.52500000e+00  2.95366893e-02  1.62022169e-02  1.72007741e-02  9.40191275e-02  1.13514072e-04  -1.78360695e-01  1.07000755e+00  2.78263639e-01
    3.55000000e+00  2.99551029e-02  1.65518741e-02  1.75908633e-02  9.35744462e-02  1.12914954e-04  -1.79871706e-01  1.07091307e+00  2.77284476e-01
    3.57500000e+00  3.03735694e-02  1.69041894e-02  1.79846102e-02  9.31304715e-02  1.12316659e-04  -1.81381483e-01  1.07181897e+00  2.76314285e-01
    3.60000000e+00  3.07920000e-02  1.72590974e-02  1.83819591e-02  9.26872759e-02  1.11764225e-04  -1.82889511e-01  1.07272513e+00  2.75352633e-01
    3.62500000e+00  3.12102903e-02  1.76165062e-02  1.87828253e-02  9.22448447e-02  1.11210664e-04  -1.84395461e-01  1.07363147e+00  2.74399282e-01
    3.65000000e+00  3.16283603e-02  1.79763269e-02  1.91871198e-02  9.18031938e-02  1.10684619e-04  -1.85899459e-01  1.07453786e+00  2.73454342e-01
    3.67500000e+00  3.20461698e-02  1.83385229e-02  1.95948130e-02  9.13623917e-02  1.10126717e-04  -1.87400875e-01  1.07544422e+00  2.72517896e-01
    3.70000000e+00  3.24636360e-02  1.87030237e-02  2.00058376e-02  9.09224036e-02  1.09533040e-04  -1.88899136e-01  1.07635045e+00  2.71589546e-01
